 242, 134, 295, 182, 71, 27, 67, 332, 297, 173, 469, 270, 167, 350, 183, 202, 70, 363, 163, 380, 428, 29, 191, 407, 122, 240, 339, 490, 309, 331, 78, 390, 161, 194, 114, 327, 216, 81, 95, 136, 19, 399, 207, 289, 452, 11, 394, 391, 208, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 159, 1000092, 1 
 242, 134, 295, 182, 71, 27, 67, 332, 297, 173, 469, 270, 167, 350, 183, 202, 70, 363, 163, 380, 428, 29, 191, 407, 122, 240, 339, 490, 309, 331, 78, 390, 161, 194, 114, 327, 216, 81, 95, 136, 19, 399, 207, 289, 452, 11, 394, 391, 208, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 63497, 1000092, 0 
 242, 134, 295, 182, 71, 27, 67, 332, 297, 173, 469, 270, 167, 350, 183, 202, 70, 363, 163, 380, 428, 29, 191, 407, 122, 240, 339, 490, 309, 331, 78, 390, 161, 194, 114, 327, 216, 81, 95, 136, 19, 399, 207, 289, 452, 11, 394, 391, 208, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 272389, 1000092, 0 
 242, 134, 295, 182, 71, 27, 67, 332, 297, 173, 469, 270, 167, 350, 183, 202, 70, 363, 163, 380, 428, 29, 191, 407, 122, 240, 339, 490, 309, 331, 78, 390, 161, 194, 114, 327, 216, 81, 95, 136, 19, 399, 207, 289, 452, 11, 394, 391, 208, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 205, 1000092, 1 
 242, 134, 295, 182, 71, 27, 67, 332, 297, 173, 469, 270, 167, 350, 183, 202, 70, 363, 163, 380, 428, 29, 191, 407, 122, 240, 339, 490, 309, 331, 78, 390, 161, 194, 114, 327, 216, 81, 95, 136, 19, 399, 207, 289, 452, 11, 394, 391, 208, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 190765, 1000092, 0 
 242, 134, 295, 182, 71, 27, 67, 332, 297, 173, 469, 270, 167, 350, 183, 202, 70, 363, 163, 380, 428, 29, 191, 407, 122, 240, 339, 490, 309, 331, 78, 390, 161, 194, 114, 327, 216, 81, 95, 136, 19, 399, 207, 289, 452, 11, 394, 391, 208, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 51919, 1000092, 0 
 242, 134, 295, 182, 71, 27, 67, 332, 297, 173, 469, 270, 167, 350, 183, 202, 70, 363, 163, 380, 428, 29, 191, 407, 122, 240, 339, 490, 309, 331, 78, 390, 161, 194, 114, 327, 216, 81, 95, 136, 19, 399, 207, 289, 452, 11, 394, 391, 208, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 36, 1000092, 1 
 242, 134, 295, 182, 71, 27, 67, 332, 297, 173, 469, 270, 167, 350, 183, 202, 70, 363, 163, 380, 428, 29, 191, 407, 122, 240, 339, 490, 309, 331, 78, 390, 161, 194, 114, 327, 216, 81, 95, 136, 19, 399, 207, 289, 452, 11, 394, 391, 208, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 209561, 1000092, 0 
 242, 134, 295, 182, 71, 27, 67, 332, 297, 173, 469, 270, 167, 350, 183, 202, 70, 363, 163, 380, 428, 29, 191, 407, 122, 240, 339, 490, 309, 331, 78, 390, 161, 194, 114, 327, 216, 81, 95, 136, 19, 399, 207, 289, 452, 11, 394, 391, 208, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 256939, 1000092, 0 
 242, 134, 295, 182, 71, 27, 67, 332, 297, 173, 469, 270, 167, 350, 183, 202, 70, 363, 163, 380, 428, 29, 191, 407, 122, 240, 339, 490, 309, 331, 78, 390, 161, 194, 114, 327, 216, 81, 95, 136, 19, 399, 207, 289, 452, 11, 394, 391, 208, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 456, 1000092, 1 
 242, 134, 295, 182, 71, 27, 67, 332, 297, 173, 469, 270, 167, 350, 183, 202, 70, 363, 163, 380, 428, 29, 191, 407, 122, 240, 339, 490, 309, 331, 78, 390, 161, 194, 114, 327, 216, 81, 95, 136, 19, 399, 207, 289, 452, 11, 394, 391, 208, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 54194, 1000092, 0 
 242, 134, 295, 182, 71, 27, 67, 332, 297, 173, 469, 270, 167, 350, 183, 202, 70, 363, 163, 380, 428, 29, 191, 407, 122, 240, 339, 490, 309, 331, 78, 390, 161, 194, 114, 327, 216, 81, 95, 136, 19, 399, 207, 289, 452, 11, 394, 391, 208, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 163960, 1000092, 0 
